id	basisOfRecord	language	modified	rightsHolder	collectionCode	institutionCode	occurrenceID	catalogNumber	scientificName	taxonRank	scientificNameAuthorship	specificEpithet	genus	family	order	kingdom	phylum	class	nomenclaturalCode	identifiedBy	dateIdentified	individualCount	sex	lifeStage	preparations	ownerInstitutionCode	occurrenceRemarks	associatedTaxa	associatedReferences	eventID	countryCode	country	stateProvince	county	municipality	locality	habitat	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	geodeticDatum	samplingProtocol	eventDate	recordedBy	eventRemarks
TSZ-JPL-469b1707-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469b1707-e2ec-11e9-8a77-774a912b890a	NA	Pompilidae	family				Pompilidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A179	NO	Norway			Målselv	Dividalen, Kvennelva	Pinus forest	68.7929244	19.6996707	25	WGS84	Pan-trap	2018-07-14	Jon Peder Lindemann	
TSZ-JPL-469b1708-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469b1708-e2ec-11e9-8a77-774a912b890a	NA	Pompilidae	family				Pompilidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A179	NO	Norway			Målselv	Dividalen, Kvennelva	Pinus forest	68.7929244	19.6996707	25	WGS84	Pan-trap	2018-07-14	Jon Peder Lindemann	
TSZ-JPL-469b1709-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469b1709-e2ec-11e9-8a77-774a912b890a	NA	Crabronidae	family				Crabronidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A179	NO	Norway			Målselv	Dividalen, Kvennelva	Pinus forest	68.7929244	19.6996707	25	WGS84	Pan-trap	2018-07-14	Jon Peder Lindemann	
TSZ-JPL-469b170a-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469b170a-e2ec-11e9-8a77-774a912b890a	NA	Crabronidae	family				Crabronidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A179	NO	Norway			Målselv	Dividalen, Kvennelva	Pinus forest	68.7929244	19.6996707	25	WGS84	Pan-trap	2018-07-14	Jon Peder Lindemann	
TSZ-JPL-469b170b-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-07-14T13:51Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469b170b-e2ec-11e9-8a77-774a912b890a	NA	Diptera	order					Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A161	NO	Norway			Målselv	Akka, Storakka	roadside/Alnus forest	69.2105965	18.4836243	50	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469b170e-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-03-03T04:01Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469b170e-e2ec-11e9-8a77-774a912b890a	NA	empty	other						animalia	arthropoda	insecta	ICZN		2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A161	NO	Norway			Målselv	Akka, Storakka	roadside/Alnus forest	69.2105965	18.4836243	50	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469b170f-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469b170f-e2ec-11e9-8a77-774a912b890a	NA	Ichneumonoidea	superfamily					Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A161	NO	Norway			Målselv	Akka, Storakka	roadside/Alnus forest	69.2105965	18.4836243	50	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469b1710-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-07-14T13:51Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469b1710-e2ec-11e9-8a77-774a912b890a	NA	Coleoptera	order					Coleoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A161	NO	Norway			Målselv	Akka, Storakka	roadside/Alnus forest	69.2105965	18.4836243	50	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469b3e0d-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-07-14T13:51Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469b3e0d-e2ec-11e9-8a77-774a912b890a	NA	Coleoptera	order					Coleoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A161	NO	Norway			Målselv	Akka, Storakka	roadside/Alnus forest	69.2105965	18.4836243	50	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469b3e0e-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-07-14T13:51Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469b3e0e-e2ec-11e9-8a77-774a912b890a	NA	Hemiptera	order					Hemiptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A161	NO	Norway			Målselv	Akka, Storakka	roadside/Alnus forest	69.2105965	18.4836243	50	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469b3e0f-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-07-14T13:51Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469b3e0f-e2ec-11e9-8a77-774a912b890a	NA	Hemiptera	order					Hemiptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A161	NO	Norway			Målselv	Akka, Storakka	roadside/Alnus forest	69.2105965	18.4836243	50	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469b3e10-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469b3e10-e2ec-11e9-8a77-774a912b890a	NA	Apoidea	superfamily					Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A169	NO	Norway			Målselv	Bardufoss, Fosslia	sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469b3e11-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469b3e11-e2ec-11e9-8a77-774a912b890a	NA	Apoidea	superfamily					Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A169	NO	Norway			Målselv	Bardufoss, Fosslia	sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469b3e12-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469b3e12-e2ec-11e9-8a77-774a912b890a	NA	Apoidea	superfamily					Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A169	NO	Norway			Målselv	Bardufoss, Fosslia	sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469b3e13-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469b3e13-e2ec-11e9-8a77-774a912b890a	NA	Pompilidae	family				Pompilidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A169	NO	Norway			Målselv	Bardufoss, Fosslia	sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469b3e14-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-07-14T13:51Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469b3e14-e2ec-11e9-8a77-774a912b890a		Plebejus idas (Linnaeus, 1761)	species	(Linnaeus, 1761)	idas	Plebejus	Lycaenidae	Lepidoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-14	1		adult	pinned	TMU		NA	NA	JPL_A060	NO	Norway			Målselv	Fosslia, Lystringshaugan	Sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469b3e15-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469b3e15-e2ec-11e9-8a77-774a912b890a	NA	Pompilidae	family				Pompilidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A169	NO	Norway			Målselv	Bardufoss, Fosslia	sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469b64ea-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-07-14T13:51Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469b64ea-e2ec-11e9-8a77-774a912b890a	NA	Andrena clarkella  (Kirby, 1802)	species	 (Kirby, 1802)	clarkella	Andrena	Andrenidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A169	NO	Norway			Målselv	Bardufoss, Fosslia	sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469b64eb-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469b64eb-e2ec-11e9-8a77-774a912b890a	NA	Pompilidae	family				Pompilidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A169	NO	Norway			Målselv	Bardufoss, Fosslia	sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469b64ec-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469b64ec-e2ec-11e9-8a77-774a912b890a	NA	Pompilidae	family				Pompilidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A169	NO	Norway			Målselv	Bardufoss, Fosslia	sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469b64ed-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-07-14T13:51Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469b64ed-e2ec-11e9-8a77-774a912b890a	NA	Andrena lapponica  Zetterstedt, 1838	species	 Zetterstedt, 1838	lapponica	Andrena	Andrenidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A169	NO	Norway			Målselv	Bardufoss, Fosslia	sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469b8bdc-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469b8bdc-e2ec-11e9-8a77-774a912b890a	NA	Crabronidae	family				Crabronidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A169	NO	Norway			Målselv	Bardufoss, Fosslia	sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469b8bdd-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-07-14T13:51Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469b8bdd-e2ec-11e9-8a77-774a912b890a	NA	Coleoptera	order					Coleoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A169	NO	Norway			Målselv	Bardufoss, Fosslia	sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469b8bde-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-07-14T13:51Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469b8bde-e2ec-11e9-8a77-774a912b890a		Spiriverpa lunulata (Zetterstedt, 1838)	species	(Zetterstedt, 1838)	lunulata	Spiriverpa	Therevidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-14	1		adult	pinned	TMU		NA	NA	JPL_A060	NO	Norway			Målselv	Fosslia, Lystringshaugan	Sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469b8bdf-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-07-14T13:51Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469b8bdf-e2ec-11e9-8a77-774a912b890a		Thereva lanata Zetterstedt, 1838	species	Zetterstedt, 1838	lanata	Thereva	Therevidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-14	1		adult	pinned	TMU		NA	NA	JPL_A060	NO	Norway			Målselv	Fosslia, Lystringshaugan	Sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469b8be0-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469b8be0-e2ec-11e9-8a77-774a912b890a	NA	Pompilidae	family				Pompilidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A169	NO	Norway			Målselv	Bardufoss, Fosslia	sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469b8be1-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469b8be1-e2ec-11e9-8a77-774a912b890a	NA	Pompilidae	family				Pompilidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A169	NO	Norway			Målselv	Bardufoss, Fosslia	sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469b8be2-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-07-14T13:51Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469b8be2-e2ec-11e9-8a77-774a912b890a		Thereva lanata Zetterstedt, 1838	species	Zetterstedt, 1838	lanata	Thereva	Therevidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-14	1		adult	pinned	TMU		NA	NA	JPL_A060	NO	Norway			Målselv	Fosslia, Lystringshaugan	Sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469bb2d8-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469bb2d8-e2ec-11e9-8a77-774a912b890a	NA	Pompilidae	family				Pompilidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A169	NO	Norway			Målselv	Bardufoss, Fosslia	sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469bb2d9-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469bb2d9-e2ec-11e9-8a77-774a912b890a	NA	Ichneumonoidea	superfamily					Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A169	NO	Norway			Målselv	Bardufoss, Fosslia	sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469bb2da-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-07-14T13:51Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469bb2da-e2ec-11e9-8a77-774a912b890a		Spiriverpa lunulata (Zetterstedt, 1838)	species	(Zetterstedt, 1838)	lunulata	Spiriverpa	Therevidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-14	1		adult	pinned	TMU		NA	NA	JPL_A060	NO	Norway			Målselv	Fosslia, Lystringshaugan	Sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469bb2db-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469bb2db-e2ec-11e9-8a77-774a912b890a	NA	Ichneumonoidea	superfamily					Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A169	NO	Norway			Målselv	Bardufoss, Fosslia	sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469bb2dc-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469bb2dc-e2ec-11e9-8a77-774a912b890a	NA	Pompilidae	family				Pompilidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A169	NO	Norway			Målselv	Bardufoss, Fosslia	sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469bb2dd-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-07-14T13:51Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469bb2dd-e2ec-11e9-8a77-774a912b890a		Spiriverpa lunulata (Zetterstedt, 1838)	species	(Zetterstedt, 1838)	lunulata	Spiriverpa	Therevidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-14	1		adult	pinned	TMU		NA	NA	JPL_A060	NO	Norway			Målselv	Fosslia, Lystringshaugan	Sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469bb2df-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-07-14T13:51Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469bb2df-e2ec-11e9-8a77-774a912b890a		Rhagio scolopaceus (Linnaeus, 1758)	species	(Linnaeus, 1758)	scolopaceus	Rhagio	Rhagionidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-14	1		adult	pinned	TMU		NA	NA	JPL_A060	NO	Norway			Målselv	Fosslia, Lystringshaugan	Sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469bb2e0-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469bb2e0-e2ec-11e9-8a77-774a912b890a	NA	Pompilidae	family				Pompilidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A169	NO	Norway			Målselv	Bardufoss, Fosslia	sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469bb2e1-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469bb2e1-e2ec-11e9-8a77-774a912b890a	NA	Apoidea	superfamily					Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A169	NO	Norway			Målselv	Bardufoss, Fosslia	sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469bb2e2-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-07-14T13:51Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469bb2e2-e2ec-11e9-8a77-774a912b890a		Spiriverpa lunulata (Zetterstedt, 1838)	species	(Zetterstedt, 1838)	lunulata	Spiriverpa	Therevidae	Diptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-07-14	1		adult	pinned	TMU		NA	NA	JPL_A060	NO	Norway			Målselv	Fosslia, Lystringshaugan	Sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469bd9fc-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469bd9fc-e2ec-11e9-8a77-774a912b890a	NA	Apoidea	superfamily					Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A169	NO	Norway			Målselv	Bardufoss, Fosslia	sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469bd9fd-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469bd9fd-e2ec-11e9-8a77-774a912b890a	NA	Pompilidae	family				Pompilidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A169	NO	Norway			Målselv	Bardufoss, Fosslia	sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469bd9fe-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469bd9fe-e2ec-11e9-8a77-774a912b890a	NA	Pompilidae	family				Pompilidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A169	NO	Norway			Målselv	Bardufoss, Fosslia	sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469bd9ff-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469bd9ff-e2ec-11e9-8a77-774a912b890a	NA	Pompilidae	family				Pompilidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A169	NO	Norway			Målselv	Bardufoss, Fosslia	sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469c00d0-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469c00d0-e2ec-11e9-8a77-774a912b890a	NA	Bombus	genus			Bombus	Apidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A169	NO	Norway			Målselv	Bardufoss, Fosslia	sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469c00d1-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469c00d1-e2ec-11e9-8a77-774a912b890a	NA	Pompilidae	family				Pompilidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A169	NO	Norway			Målselv	Bardufoss, Fosslia	sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469c00d2-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469c00d2-e2ec-11e9-8a77-774a912b890a	NA	Pompilidae	family				Pompilidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A169	NO	Norway			Målselv	Bardufoss, Fosslia	sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469c00d3-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469c00d3-e2ec-11e9-8a77-774a912b890a	NA	Pompilidae	family				Pompilidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A169	NO	Norway			Målselv	Bardufoss, Fosslia	sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
TSZ-JPL-469c00d5-e2ec-11e9-8a77-774a912b890a	PreservedSpecimen	en	2021-03-03T05:14Z	Tromsø University Museum	TSZ	TMU	TSZ-JPL-469c00d5-e2ec-11e9-8a77-774a912b890a	NA	Nomada	genus			Nomada	Apidae	Hymenoptera	animalia	arthropoda	insecta	ICZN	Jon Peder Lindemann	2021-03-03	1		adult	pinned	TMU		NA	NA	JPL_A169	NO	Norway			Målselv	Bardufoss, Fosslia	sand pit	69.0363418	18.6646116	100	WGS84	Pan-trap	2018-07-12	Jon Peder Lindemann	
